state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
Kentucky	2011	0.6	4.736	34	270015864	1.61	103.7	224.93916666666667	4.589898750402886
Kentucky	2012	0.6	4.752	33.9	262353165	1.61	100.1	229.59391666666667	4.512035924296774
Kentucky	2013	0.6	4.759	33.8	245793222	1.61	93.5	232.95708333333334	4.453446897407784
Kentucky	2014	0.6	4.836	33.3	234727105	1.61	89	236.73616666666666	4.453261260601641
Kentucky	2015	0.6	4.858	33.1	223784402	1.61	84.5	237.017	4.468219579186303
Kentucky	2016	0.6	5.015	32.1	230963773	1.61	87	240.00716666666668	4.555155644657833
Kentucky	2017	0.6	5.176	31.1	227949828	1.61	85.6	245.11958333333334	4.603336806694691
Kentucky	2018	0.6	5.678	37.2	218118592	2.11	81.6	251.10683333333333	4.929391938756479
Louisiana	1970	0.08	0.393	48.3	34727292	0.19	115.9	38.825	2.206670959433355
Louisiana	1971	0.11	0.4	47.5	47468305	0.19	119.8	40.49166666666667	2.1535295328256843
Louisiana	1972	0.11	0.399	47.6	50729579	0.19	125.3	41.81666666666666	2.080079713033081
Louisiana	1973	0.11	0.416	45.7	51867876	0.19	126.7	44.4	2.0425225225225225
Louisiana	1974	0.11	0.443	42.9	53786141	0.19	129.9	49.30833333333334	1.9585736014872401
Louisiana	1975	0.11	0.481	39.5	55323480	0.19	133.6	53.81666666666667	1.9484298544441
Louisiana	1976	0.11	0.489	38.9	58209458	0.19	139.6	56.90833333333333	1.873223019475765
Louisiana	1977	0.11	0.542	35.1	59157747	0.19	140	60.608333333333334	1.9495008937164857
Louisiana	1978	0.11	0.571	33.3	61526377	0.19	142.7	65.23333333333333	1.9081962187020949
Louisiana	1979	0.11	0.6	31.7	61132782	0.19	140.1	72.575	1.8022735101619012
Louisiana	1980	0.11	0.626	30.4	63701662	0.19	143.8	82.40833333333333	1.655997573060977
Louisiana	1981	0.11	0.703	27	66589349	0.19	144	90.925	1.685499037668408
Louisiana	1982	0.11	0.807	23.5	68168223	0.19	143.9	96.5	1.8230673575129535
Louisiana	1983	0.11	0.907	29.8	64132865	0.27	133.7	99.6	1.9852008032128516
Louisiana	1984	0.11	1.03	31.1	63388285	0.32	128.9	103.88333333333333	2.16146317984919
Louisiana	1985	0.16	1.051	30.4	89977784	0.32	125	107.56666666666666	2.1300092965602726
Louisiana	1986	0.16	1.178	27.2	86910227	0.32	121.2	109.60833333333333	2.342924047745761
Louisiana	1987	0.16	1.204	26.7	84505838	0.32	116.5	113.625	2.3099845984598457
Louisiana	1988	0.16	1.307	24.5	79800290	0.32	110.9	118.25833333333333	2.4093524064547953
Louisiana	1989	0.16	1.434	22.3	73705336	0.32	103.6	123.96666666666667	2.5217424038720084
Louisiana	1990	0.16	1.496	24.1	72032677	0.36	101.5	130.65833333333333	2.4960367370368006
Louisiana	1991	0.16	1.781	22.5	87348058	0.4	107.2	136.19166666666666	2.850820534785535
Louisiana	1992	0.2	1.805	22.2	91292885	0.4	108.5	140.31666666666666	2.804299798075781
Louisiana	1993	0.2	1.574	28	89290089	0.44	106.2	144.45833333333334	2.375300836458033
Louisiana	1994	0.2	1.558	28.2	89130616	0.44	105.3	148.225	2.2914083319278125
Louisiana	1995	0.2	1.653	26.6	90984645	0.44	105.7	152.38333333333333	2.3647861752160124
Louisiana	1996	0.2	1.669	26.4	93307155	0.44	106.8	156.85	2.319681224099458
Louisiana	1997	0.2	1.859	23.7	91444720	0.44	105.3	160.51666666666665	2.524734710829613
Louisiana	1998	0.2	2.08	21.2	89524589	0.44	103.2	163.00833333333333	2.781698277184193
Louisiana	1999	0.2	2.812	15.6	87825340	0.44	101	166.575	3.68012006603632
Louisiana	2000	0.2	2.951	19.7	92298895	0.58	104.3	172.2	3.7358768873403023
Louisiana	2001	0.24	3.122	18.6	83853634	0.58	83.1	177.06666666666666	3.8437274096385545
Louisiana	2002	0.24	3.332	22.5	103986444	0.75	97	179.875	4.038226546212647
Louisiana	2003	0.36	3.41	22	117925428	0.75	82.9	183.95833333333334	4.041023782559456
Louisiana	2004	0.36	3.406	22	138379626	0.75	85.6	188.88333333333333	3.931040324715433
Louisiana	2005	0.36	3.407	22	147663445	0.75	91	195.29166666666666	3.8031627906976744
Louisiana	2006	0.36	3.498	21.4	125960220	0.75	77.3	201.59166666666667	3.782715886073333
Louisiana	2007	0.36	3.607	20.8	133781330	0.75	86.7	207.34241666666668	3.7924029855605204
Louisiana	2008	0.36	3.756	20	135854712	0.75	87.9	215.3025	3.8030584874769215
Louisiana	2009	0.36	4.513	30.4	131009400	1.37	82.6	214.537	4.585847662640942
Louisiana	2010	0.36	4.561	30	120075428	1.37	74.3	218.0555	4.559839123525891
Louisiana	2011	0.36	4.642	29.5	128614885	1.37	78.8	224.93916666666667	4.498798564056208
Louisiana	2012	0.36	4.654	29.4	118425474	1.37	72	229.59391666666667	4.418984678383247
Louisiana	2013	0.36	4.627	29.6	121234140	1.37	73.3	232.95708333333334	4.329921999223748
Louisiana	2014	0.36	4.724	29	108343080	1.37	65.1	236.73616666666666	4.350125350513265
Louisiana	2015	0.36	5.457	34.3	123468732	1.87	73.8	237.017	5.019158963281114
Louisiana	2016	1.08	5.727	36.5	223492940	2.09	55.9	240.00716666666668	5.201869666391906
Louisiana	2017	1.08	5.84	35.8	291204720	2.09	57.6	245.11958333333334	5.193873058558152
Louisiana	2018	1.08	5.909	35.4	271025460	2.09	53.6	251.10683333333333	5.129936063070101
Maine	1970	0.12	0.388	51.5	15081000	0.2	128.5	38.825	2.178596265292981
Maine	1971	0.12	0.415	53	15898000	0.22	133.2	40.49166666666667	2.2342868903066475
Maine	1972	0.14	0.41	53.7	19165000	0.22	136.5	41.81666666666666	2.1374252690314868
Maine	1973	0.14	0.418	52.6	19885000	0.22	138	44.4	2.0523423423423424
Maine	1974	0.14	0.467	51.4	20452000	0.24	142.1	49.30833333333334	2.0646814263985127
Maine	1975	0.16	0.499	48.1	23565000	0.24	140.7	53.81666666666667	2.021344069371322
Maine	1976	0.16	0.509	47.2	24549000	0.24	144.9	56.90833333333333	1.9498374579001319
Maine	1977	0.16	0.55	43.6	24919000	0.24	145.6	60.608333333333334	1.9782758146569506
Maine	1978	0.16	0.545	44	24988000	0.24	143.9	65.23333333333333	1.8213081246806337
Maine	1979	0.16	0.59	40.7	24172000	0.24	138.5	72.575	1.7722356183258696
Maine	1980	0.16	0.629	38.2	24785000	0.24	141.2	82.40833333333333	1.6639336636667006
Maine	1981	0.16	0.697	34.4	25000000	0.24	138.9	90.925	1.6711135551278526
Maine	1982	0.16	0.808	29.7	25293000	0.24	139.5	96.5	1.8253264248704664
Maine	1983	0.16	0.937	38.4	24601000	0.36	135.4	99.6	2.0508634538152615
Maine	1984	0.2	0.981	36.7	29456000	0.36	135.5	103.88333333333333	2.0586362907107336
Maine	1985	0.2	1.127	39	29800000	0.44	127.9	107.56666666666666	2.284034707158351
Maine	1986	0.28	1.212	36.3	38662000	0.44	119	109.60833333333333	2.4105466433513265
Maine	1987	0.28	1.29	34.1	41130387	0.44	125	113.625	2.474983498349835
Maine	1988	0.28	1.444	30.5	41714596	0.44	125	118.25833333333333	2.6619012049890776
Maine	1989	0.28	1.601	29.4	41291405	0.47	122.4	123.96666666666667	2.815418123151385
Maine	1990	0.28	1.589	29.6	42774077	0.47	117.5	130.65833333333333	2.6512047962242486
Maine	1991	0.31	1.877	30.4	43462016	0.57	116.1	136.19166666666666	3.004486324420241
Maine	1992	0.33	1.926	29.6	52528000	0.57	114.7	140.31666666666666	2.9922888704121626
Maine	1993	0.37	1.783	34.2	49479000	0.61	108.5	144.45833333333334	2.690699740409576
Maine	1994	0.37	1.849	33	46856957	0.61	101.6	148.225	2.7193928149772306
Maine	1995	0.37	1.869	32.6	46954000	0.61	102.3	152.38333333333333	2.6737963469320793
Maine	1996	0.37	1.902	32.1	45978750	0.61	100	156.85	2.643519285941983
Maine	1997	0.37	2.196	44.6	46346009	0.98	101.1	160.51666666666665	2.982419271103728
Maine	1998	0.37	2.678	36.6	73514213	0.98	94.5	163.00833333333333	3.5814365318746484
Maine	1999	0.74	3.305	29.7	78584602	0.98	85.5	166.575	4.3253189254089754
Maine	2000	0.74	3.532	30.6	77234890	1.08	82.9	172.2	4.471405342624855
Maine	2001	0.74	3.926	34.1	76330900	1.34	81.2	177.06666666666666	4.83359186746988
Maine	2002	1	4.176	33.3	95006000	1.39	79.6	179.875	5.06111466296039
Maine	2003	1	4.281	32.5	95971968	1.39	74.6	183.95833333333334	5.073203171007927
Maine	2004	1	4.057	34.3	94505938	1.39	72.4	188.88333333333333	4.682393011559164
Maine	2005	1	5.213	45.8	94023930	2.39	71.5	195.29166666666666	5.819162790697675
Maine	2006	2	5.28	45.3	153015000	2.39	64.8	201.59166666666667	5.70975982803522
Maine	2007	2	5.521	43.3	154736684	2.39	58.5	207.34241666666668	5.804784275930033
Maine	2008	2	5.61	42.6	145430452	2.39	55.2	215.3025	5.680287038004668
Maine	2009	2	6.241	48.2	139173005	3.01	52.3	214.537	6.341740585540022
Maine	2010	2	6.464	46.6	139402925	3.01	53	218.0555	6.462354767478923
Maine	2011	2	6.501	46.3	135831050	3.01	51.1	224.93916666666667	6.300450121699571
Maine	2012	2	6.391	47.1	131373120	3.01	48.9	229.59391666666667	6.068270537075061
Maine	2013	2	6.452	46.7	128879094	3.01	48.5	232.95708333333334	6.037747296086367
Maine	2014	2	6.529	46.1	125859707	3.01	47.4	236.73616666666666	6.012271044348244
Maine	2015	2	6.669	45.1	125881350	3.01	46.9	237.017	6.133914444955424
Maine	2016	2	6.807	44.2	130842496	3.01	48.9	240.00716666666668	6.182840373516624
Maine	2017	2	7.066	42.6	132100000	3.01	49.6	245.11958333333334	6.284230656125326
Maine	2018	2	7.111	42.3	121342286	3.01	45.4	251.10683333333333	6.1734600346067845
Maryland	1970	0.06	0.342	40.9	27906000	0.14	123.5	38.825	1.9203090792015454
Maryland	1971	0.06	0.343	40.8	29936000	0.14	126.7	40.49166666666667	1.8466515743980245
Maryland	1972	0.06	0.353	39.7	31975000	0.14	133.2	41.81666666666666	1.8402710243124751
Maryland	1973	0.06	0.358	39.1	33419000	0.14	137.3	44.4	1.7577477477477477
Maryland	1974	0.06	0.395	35.4	35351000	0.14	144.8	49.30833333333334	1.746357951664695
Maryland	1975	0.1	0.461	39.1	38263000	0.18	146.1	53.81666666666667	1.8674140600805202
Maryland	1976	0.1	0.492	36.6	56168000	0.18	137.1	56.90833333333333	1.8847151852394202
Maryland	1977	0.1	0.521	34.5	56233000	0.18	135.7	60.608333333333334	1.8739667262477657
Maryland	1978	0.1	0.562	32	55490000	0.18	134.1	65.23333333333333	1.8781195707715894
Maryland	1979	0.1	0.581	31	54636000	0.18	131.9	72.575	1.745201515673441
Maryland	1980	0.1	0.628	33.4	54574000	0.21	131.5	82.40833333333333	1.6612883001314593
Maryland	1981	0.13	0.654	32.1	75154000	0.21	137.1	90.925	1.568017596920539
Maryland	1982	0.13	0.749	28	72778000	0.21	131.3	96.5	1.6920414507772021
Maryland	1983	0.13	0.842	34.4	71076000	0.29	128.2	99.6	1.8429317269076306
Maryland	1984	0.13	0.901	32.2	68942000	0.29	122.5	103.88333333333333	1.890755655382641
Maryland	1985	0.13	0.933	31.1	69425000	0.29	121.9	107.56666666666666	1.890864580105361
Maryland	1986	0.13	1.003	28.9	69874000	0.29	121.8	109.60833333333333	1.9948665703641753
Maryland	1987	0.13	1.092	26.6	68784000	0.29	119.3	113.625	2.0951023102310233
Maryland	1988	0.13	1.202	24.1	68217000	0.29	115	118.25833333333333	2.2157931083080826
Maryland	1989	0.13	1.315	22.1	66114000	0.29	109	123.96666666666667	2.312476472169938
Maryland	1990	0.13	1.416	20.5	62332000	0.29	102.8	130.65833333333333	2.3625588366605013
Maryland	1991	0.13	1.591	22.6	62625000	0.36	97.6	136.19166666666666	2.5466903261335125
Maryland	1992	0.16	1.937	28.9	84839000	0.56	91.7	140.31666666666666	3.009378786079107
Maryland	1993	0.36	1.733	34.6	141618000	0.6	82.6	144.45833333333334	2.61524545716758
Maryland	1994	0.36	1.763	34	141772000	0.6	80.8	148.225	2.5929094282341034
Maryland	1995	0.36	1.778	33.7	138113000	0.6	77.1	152.38333333333333	2.5436115060702176
Maryland	1996	0.36	1.907	31.5	135900000	0.6	75	156.85	2.650468600573797
Maryland	1997	0.36	1.973	30.4	131813000	0.6	72.7	160.51666666666665	2.679559754957949
Maryland	1998	0.36	2.195	27.3	130039000	0.6	72	163.00833333333333	2.9354940953938957
Maryland	1999	0.36	3.152	28.6	131338000	0.9	71.4	166.575	4.125084796638151
Maryland	2000	0.66	3.449	29	200760000	1	57.7	172.2	4.366329849012776
Maryland	2001	0.66	3.697	27	203187501	1	58.1	177.06666666666666	4.551652861445784
Maryland	2002	1	4.009	34.7	206237280	1.39	56	179.875	4.858718554551773
Maryland	2003	1	4.105	33.9	266061000	1.39	49.5	183.95833333333334	4.864634201585504
Maryland	2004	1	4.022	34.6	269259150	1.39	48.9	188.88333333333333	4.641997705814878
Maryland	2005	1	3.981	34.9	271053900	1.39	48.7	195.29166666666666	4.443906976744186
Maryland	2006	1	4.11	33.8	274107190	1.39	48.9	201.59166666666667	4.444528957050142
Maryland	2007	1	4.279	32.5	271026450	1.39	48.3	207.34241666666668	4.498944379044487
Maryland	2008	2	5.526	43.3	343692000	2.39	43.3	215.3025	5.5952346117671645
Maryland	2009	2	6.215	48.4	399318000	3.01	35.4	214.537	6.315320900357514
Maryland	2010	2	6.252	48.1	399213000	3.01	35	218.0555	6.250408726218784
Maryland	2011	2	6.288	47.9	399135000	3.01	34.6	224.93916666666667	6.09402097604167
Maryland	2012	2	6.362	47.3	401550000	3.01	34.4	229.59391666666667	6.040734964304731
Maryland	2013	2	6.383	47.2	382443200	3.01	32.6	232.95708333333334	5.9731774629447125
Maryland	2014	2	6.47	46.5	374270210	3.01	31.6	236.73616666666666	5.957940520283832
Maryland	2015	2	6.556	45.9	361924389	3.01	30.4	237.017	6.029980971829025
Maryland	2016	2	6.719	44.8	364461221	3.01	30.4	240.00716666666668	6.102909427010165
Maryland	2017	2	6.873	43.8	349725701	3.01	29.2	245.11958333333334	6.112583823881881
Maryland	2018	2	6.912	43.5	334523847	3.01	27.6	251.10683333333333	6.000696914527084
Massachusetts	1970	0.12	0.41	48.8	81570000	0.2	124.3	38.825	2.302124919510624
Massachusetts	1971	0.16	0.46	52.2	88880000	0.24	121.4	40.49166666666667	2.4765589627495372
Massachusetts	1972	0.16	0.46	52.2	108629000	0.24	117.9	41.81666666666666	2.3980868872060586
Massachusetts	1973	0.16	0.463	51.8	112178000	0.24	121.2	44.4	2.2732882882882883
Massachusetts	1974	0.16	0.494	48.6	115663000	0.24	124.3	49.30833333333334	2.184052729423694
Massachusetts	1975	0.16	0.574	50.5	117057000	0.29	126.1	53.81666666666667	2.3251532982347474
Massachusetts	1976	0.21	0.573	50.6	143083000	0.29	116.9	56.90833333333333	2.195003660858105
Massachusetts	1977	0.21	0.618	46.9	145006000	0.29	118.9	60.608333333333334	2.2228626426509006
Massachusetts	1978	0.21	0.645	45	146357000	0.29	120.5	65.23333333333333	2.1554931016862544
Massachusetts	1979	0.21	0.682	42.5	143272000	0.29	118.2	72.575	2.0485842232173614
Massachusetts	1980	0.21	0.708	41	146022000	0.29	120.5	82.40833333333333	1.8729173829507535
Massachusetts	1981	0.21	0.781	37.1	148438000	0.29	123.2	90.925	1.8725103106956285
Massachusetts	1982	0.21	0.887	32.7	148323000	0.29	122.3	96.5	2.0037927461139895
Massachusetts	1983	0.21	1.014	41.4	145413000	0.42	119.8	99.6	2.219397590361446
Massachusetts	1984	0.26	1.083	38.8	173429000	0.42	116	103.88333333333333	2.2726841007540513
Massachusetts	1985	0.26	1.15	36.5	176875000	0.42	117.2	107.56666666666666	2.3306476603656643
Massachusetts	1986	0.26	1.204	34.9	175333189	0.42	115.8	109.60833333333333	2.3946354443853113
Massachusetts	1987	0.26	1.316	31.8	173006593	0.42	113.8	113.625	2.524866886688669
Massachusetts	1988	0.26	1.486	28.3	170898271	0.42	111.7	118.25833333333333	2.739324924247763
Massachusetts	1989	0.26	1.524	27.5	160319644	0.42	104.4	123.96666666666667	2.680010755579457
Massachusetts	1990	0.26	1.633	25.7	152641411	0.42	99.4	130.65833333333333	2.7246176414312138
Massachusetts	1991	0.26	1.759	26.2	146858545	0.46	93.5	136.19166666666666	2.815605457994248
Massachusetts	1992	0.26	1.806	25.5	142123897	0.46	90.5	140.31666666666666	2.8058534267727757
Massachusetts	1993	0.26	1.909	89.3	189891166	0.75	84.1	144.45833333333334	2.880844534179406
Massachusetts	1994	0.51	2.056	36.5	237547765	0.75	77	148.225	3.023835385393827
Massachusetts	1995	0.51	2.076	36.1	236881320	0.75	76.9	152.38333333333333	2.9699310948266433
Massachusetts	1996	0.51	2.446	40.9	230341241	1	74.6	156.85	3.3996047178833284
Massachusetts	1997	0.51	2.585	38.7	279038430	1	66.7	160.51666666666665	3.510725781331119
Massachusetts	1998	0.76	2.822	35.4	294234047	1	63.6	163.00833333333333	3.7740156433720156
Massachusetts	1999	0.76	3.523	28.4	280663934	1	60.4	166.575	4.610619840912502
Massachusetts	2000	0.76	3.843	28.6	274467097	1.1	58.3	172.2	4.865121951219512
Massachusetts	2001	0.76	3.994	27.5	264047565	1.1	54.8	177.06666666666666	4.917311746987952
Massachusetts	2002	0.76	4.843	39.2	270128197	1.9	55.5	179.875	5.869487143849896
Massachusetts	2003	1.51	5.153	36.9	438734517	1.9	47.5	183.95833333333334	6.106567610419026
Massachusetts	2004	1.51	5.028	37.8	423522384	1.9	43.6	188.88333333333333	5.803074208064943
Massachusetts	2005	1.51	5.053	37.6	413602137	1.9	42.7	195.29166666666666	5.640558139534884
Massachusetts	2006	1.51	5.001	38	426505842	1.9	44.1	201.59166666666667	5.408050928031086
Massachusetts	2007	1.51	5.13	37	418448784	1.9	43	207.34241666666668	5.393686530614214
Massachusetts	2008	1.51	6.365	45.6	419593968	2.9	43.1	215.3025	6.444746345258415
Massachusetts	2009	2.51	7.261	48.5	562776156	3.52	34.6	214.537	7.378205158084619
Massachusetts	2010	2.51	7.441	47.3	557284758	3.52	33.7	218.0555	7.439106099135312
Massachusetts	2011	2.51	7.514	46.8	561567069	3.52	34.2	224.93916666666667	7.282200002222823
Massachusetts	2012	2.51	7.505	46.9	553406808	3.52	33.5	229.59391666666667	7.126016332459447
Massachusetts	2013	2.51	8.683	52.1	536736894	4.52	32.2	232.95708333333334	8.125505234333218
Massachusetts	2014	3.51	8.781	51.5	621476706	4.52	27.1	236.73616666666666	8.086039522196652
Massachusetts	2015	3.51	8.934	50.6	616752630	4.52	25.9	237.017	8.21718273372796
Massachusetts	2016	3.51	9.076	49.8	610824240	4.52	25.6	240.00716666666668	8.243787164688833
Massachusetts	2017	3.51	9.398	48.1	580250385	4.52	24.3	245.11958333333334	8.358222432248205
Massachusetts	2018	3.51	9.594	47.1	553737951	4.52	23	251.10683333333333	8.329092331882645
Michigan	1970	0.11	0.392	48.5	85396000	0.19	128.6	38.825	2.20105602060528
Michigan	1971	0.11	0.4	47.5	123495000	0.19	126.1	40.49166666666667	2.1535295328256843
Michigan	1972	0.11	0.402	47.3	130016000	0.19	131.4	41.81666666666666	2.0957194101235554
Michigan	1973	0.11	0.411	46.2	133604000	0.19	133.7	44.4	2.0179729729729727
Michigan	1974	0.11	0.444	42.8	138116000	0.19	138.8	49.30833333333334	1.9629947608585432
Michigan	1975	0.11	0.479	39.7	136929000	0.19	136.8	53.81666666666667	1.9403282750077422
Michigan	1976	0.11	0.483	39.3	139015000	0.19	138	56.90833333333333	1.8502386879484551
Michigan	1977	0.11	0.54	35.2	140488000	0.19	140.3	60.608333333333334	1.9423071634813696
Michigan	1978	0.11	0.572	33.2	142424000	0.19	141.8	65.23333333333333	1.911538068472151
Michigan	1979	0.11	0.603	31.5	142421000	0.19	140.9	72.575	1.8112848777127109
Michigan	1980	0.11	0.618	30.7	142473000	0.19	140.7	82.40833333333333	1.6348346647790475
Michigan	1981	0.11	0.68	27.9	142017000	0.19	139.5	90.925	1.6303546879296125
Michigan	1982	0.21	0.877	33.1	147003000	0.29	137.3	96.5	1.9812020725388602
Michigan	1983	0.21	0.97	38.1	245417000	0.37	128.3	99.6	2.1230923694779116
Michigan	1984	0.21	1.014	36.5	245818000	0.37	128.2	103.88333333333333	2.1278870527835716
Michigan	1985	0.21	1.06	34.9	243993000	0.37	126.6	107.56666666666666	2.1482491478153083
Michigan	1986	0.21	1.114	33.2	241805000	0.37	126.5	109.60833333333333	2.215634456017639
Michigan	1987	0.21	1.222	30.3	236118000	0.37	122.1	113.625	2.3445192519251923
Michigan	1988	0.25	1.33	30.8	252492000	0.41	121.1	118.25833333333333	2.4517511098583613
Michigan	1989	0.25	1.439	28.5	272167000	0.41	116.6	123.96666666666667	2.530535090077978
Michigan	1990	0.25	1.449	28.3	267058000	0.41	114.4	130.65833333333333	2.417618470565725
Michigan	1991	0.25	1.767	25.5	257166000	0.45	110.3	136.19166666666666	2.828410940463807
Michigan	1992	0.25	1.846	24.4	251217000	0.45	107.6	140.31666666666666	2.867998574652572
Michigan	1993	0.25	1.634	30	246198000	0.49	106.5	144.45833333333334	2.4658459763484277
Michigan	1994	0.25	2.243	44.1	277844000	0.99	112.9	148.225	3.2988632147073704
Michigan	1995	0.75	2.293	43.2	590693000	0.99	82.8	152.38333333333333	3.280371869189544
Michigan	1996	0.75	2.338	42.3	592743600	0.99	82.9	156.85	3.2494995218361495
Michigan	1997	0.75	2.43	40.7	545932880	0.99	75.6	160.51666666666665	3.3002180458934696
Michigan	1998	0.75	2.613	37.9	530765000	0.99	73.7	163.00833333333333	3.4945084607126424
Michigan	1999	0.75	3.338	29.7	604717910	0.99	81.7	166.575	4.3685066786732705
Michigan	2000	0.75	3.455	31.5	601779870	1.09	83.7	172.2	4.373925667828107
Michigan	2001	0.75	3.793	28.7	590401079	1.09	79.2	177.06666666666666	4.669845632530121
Michigan	2002	0.75	4.345	37.7	584605129	1.64	78.1	179.875	5.2659346768589295
Michigan	2003	1.25	4.334	37.8	828678247	1.64	72.3	183.95833333333334	5.13601087202718
Michigan	2004	1.25	5.087	47	863990100	2.39	68.5	188.88333333333333	5.871169152033883
Michigan	2005	2	5.1	46.9	1106720107	2.39	57.9	195.29166666666666	5.693023255813953
Michigan	2006	2	5.293	45.2	1143259559	2.39	56.5	201.59166666666667	5.7238179488239425
Michigan	2007	2	5.35	44.7	1111162536	2.39	55	207.34241666666668	5.624994724909559
Michigan	2008	2	5.413	44.2	1055969027	2.39	52.4	215.3025	5.480818847900047
Michigan	2009	2	6.139	49	1011635371	3.01	50.6	214.537	6.238094128285564
Michigan	2010	2	6.21	48.5	972127950	3.01	48.8	218.0555	6.208419416157813
Michigan	2011	2	6.335	47.5	916872910	3.01	46.4	224.93916666666667	6.13957106921501
Michigan	2012	2	6.386	47.1	922370520	3.01	46.7	229.59391666666667	6.063523024528452
Michigan	2013	2	6.562	45.9	896272083	3.01	45.4	232.95708333333334	6.140684711239731
Michigan	2014	2	6.492	46.4	879665787	3.01	44.5	236.73616666666666	5.978199359765478
Michigan	2015	2	6.673	45.1	881432929	3.01	44.5	237.017	6.13759350595105
Michigan	2016	2	6.689	45	890658898	3.01	44.9	240.00716666666668	6.075660240701145
Michigan	2017	2	6.717	44.8	882046000	3.01	44.4	245.11958333333334	5.97384337916697
Michigan	2018	2	6.751	44.6	847193364	3.01	42.5	251.10683333333333	5.860923736975166
Minnesota	1970	0.13	0.401	52.4	50168632	0.21	104.3	38.825	2.2515904700579523
